,ImageID,XMin,XMax,YMin,YMax,ClassName
10560171,b4c80d18cb9a2a0f.jpg,0.418125,0.594375,0.598333,0.760833,Laptop
10565205,b4e173fd8703b643.jpg,0.419375,0.721875,0.45986800000000005,0.91407,Laptop
10566335,b4e759db916a9ce6.jpg,0.5375,0.683333,0.54,0.7725,Laptop
10566338,b4e759db916a9ce6.jpg,0.378333,0.849167,0.5275,0.99875,Laptop
10566339,b4e759db916a9ce6.jpg,0.43916700000000003,0.535,0.61875,0.7475,Laptop
10566340,b4e759db916a9ce6.jpg,0.639167,0.701667,0.495,0.60375,Laptop
10566341,b4e759db916a9ce6.jpg,0.69,0.774167,0.495,0.61375,Laptop
10566342,b4e759db916a9ce6.jpg,0.753333,0.794167,0.46375,0.52,Laptop
10567040,b4eac07c0a3c4e26.jpg,0.32375,0.75,0.7318439999999999,0.989758,Laptop
10567288,b4ec7a639cedfa23.jpg,0.41,0.61875,0.195,0.48,Laptop
10567290,b4ec7a639cedfa23.jpg,0.31625,0.60375,0.470833,0.853333,Laptop
10569502,b4f541bbc616aa8e.jpg,0.18125,0.693125,0.494167,0.865833,Laptop
10573658,b507d37b20036ca0.jpg,0.361875,0.689375,0.640613,0.960153,Laptop
10573845,b508810d202493d8.jpg,0.08375,0.475,0.539167,0.93,Laptop
10573847,b508810d202493d8.jpg,0.5225,0.761875,0.646667,0.8,Laptop
10573848,b508810d202493d8.jpg,0.93375,0.999375,0.575833,0.765,Laptop
10576278,b51325659743e2ad.jpg,0.0,0.9825,0.0,0.999167,Laptop
10579719,b5236e6ccf6901fa.jpg,0.000712,0.47222200000000003,0.75641,0.9989319999999999,Laptop
10579720,b5236e6ccf6901fa.jpg,0.24501399999999998,0.684473,0.643162,0.9989319999999999,Laptop
10579830,b523e8254fb779c1.jpg,0.365,0.645,0.39774899999999996,0.731707,Laptop
10582298,b52e0e88d45a5116.jpg,0.02875,0.518125,0.073276,0.8620690000000001,Laptop
10582299,b52e0e88d45a5116.jpg,0.549375,0.98,0.081897,0.8836209999999999,Laptop
10589606,b54d2f1d8007f3ef.jpg,0.00625,0.715,0.091667,1.0,Laptop
10591279,b554f4f1654dcd32.jpg,0.070625,0.900625,0.6925,1.0,Laptop
10596803,b56da666e65c8b9a.jpg,0.0020829999999999998,0.96875,0.130556,1.0,Laptop
10598220,b573d6aec43fdd98.jpg,0.032812,0.546875,0.321875,0.73125,Laptop
10600224,b57e8ec8ef4d333d.jpg,0.0,0.226919,0.58375,0.711875,Laptop
10607585,b59d64a948c0863b.jpg,0.335625,0.556875,0.6013069999999999,0.8804860000000001,Laptop
10607589,b59d64a948c0863b.jpg,0.006875,0.278125,0.699346,0.938375,Laptop
10607590,b59d64a948c0863b.jpg,0.490625,0.715,0.464052,0.7338939999999999,Laptop
10607591,b59d64a948c0863b.jpg,0.60875,0.673125,0.28384699999999996,0.35480900000000004,Laptop
10607592,b59d64a948c0863b.jpg,0.781875,0.839375,0.27824499999999996,0.328665,Laptop
10617568,b5c80b1afe0a8a36.jpg,0.573529,0.79085,0.228758,0.395425,Laptop
10617853,b5c97b5247d9840d.jpg,0.2125,0.99875,0.1875,0.9983110000000001,Laptop
10618653,b5cd02e6fbd51584.jpg,0.54625,0.825,0.536654,0.828947,Laptop
10620507,b5d4bda5e0264123.jpg,0.1225,0.391875,0.5675,0.906667,Laptop
10620508,b5d4bda5e0264123.jpg,0.684375,0.969375,0.49833299999999997,0.753333,Laptop
10621019,b5d6d171d395f61c.jpg,0.11,0.72375,0.028888999999999998,0.9988889999999999,Laptop
10625059,b5e8468f0ba8bb71.jpg,0.38,0.636875,0.43151999999999996,0.8377110000000001,Laptop
10626697,b5ef683d7b20ad45.jpg,0.557143,0.611429,0.445161,0.531183,Laptop
10626698,b5ef683d7b20ad45.jpg,0.625714,0.728571,0.421505,0.533333,Laptop
10627019,b5f10712c2fa42cb.jpg,0.086875,0.56375,0.0,0.525,Laptop
10628262,b5f577255d6b5815.jpg,0.035,0.935,0.0,0.97619,Laptop
10633839,b6112564003f9635.jpg,0.0,0.958125,0.091932,1.0,Laptop
10636083,b61b04c348fc279c.jpg,0.236875,0.48875,0.683616,0.983992,Laptop
10639322,b6281fafa4b5dcd3.jpg,0.015,0.709375,0.350033,0.9833,Laptop
10639324,b6281fafa4b5dcd3.jpg,0.1825,0.5825,0.270541,0.609218,Laptop
10640403,b62ca04e84529715.jpg,0.085,0.83,0.015833,1.0,Laptop
10643173,b63af9d7b2025b00.jpg,0.104375,0.264375,0.609228,0.8644069999999999,Laptop
10651147,b65e89626fd77292.jpg,0.521875,0.999375,0.3775,0.999167,Laptop
10652089,b6621cbd458d554c.jpg,0.060625,0.768125,0.094859,0.8935549999999999,Laptop
10654160,b66924ad1e4182fb.jpg,0.0,0.529375,0.0175,0.663333,Laptop
10659606,b6829d71b31aa1e0.jpg,0.0,1.0,0.045752,1.0,Laptop
10659666,b682f4842d92347d.jpg,0.227,0.527,0.466267,0.8740629999999999,Laptop
10662095,b68e30c2cdd8785b.jpg,0.00125,0.27125,0.0,0.351464,Laptop
10665186,b69c144c2decb426.jpg,0.5325,0.99375,0.609167,0.994167,Laptop
10666431,b6a253d403854cff.jpg,0.436875,0.73,0.575188,0.8392860000000001,Laptop
10668091,b6a9a23a8267c860.jpg,0.1425,0.999375,0.13,0.999167,Laptop
10668912,b6ace694c345ab6f.jpg,0.45625,0.9375,0.011583,0.8619690000000001,Laptop
10668916,b6ad24d80b69919f.jpg,0.37375,0.92875,0.705,0.999167,Laptop
10672598,b6bdca18e3ea66f7.jpg,0.000625,0.573125,0.009167,1.0,Laptop
10687615,b6fe2e648040db9c.jpg,0.638806,0.8477610000000001,0.566,0.678,Laptop
10689607,b705c9ca46689198.jpg,0.348125,0.54625,0.35196700000000003,0.651139,Laptop
10689608,b705c9ca46689198.jpg,0.36375,0.508125,0.343685,0.55383,Laptop
10692007,b71133217ace8510.jpg,0.515,0.860625,0.411667,0.8275,Laptop
10701113,b73b708257be07ce.jpg,0.380353,1.0,0.57,0.99,Laptop
10702125,b73fa732e597d26f.jpg,0.046893000000000004,0.356389,0.374219,0.544531,Laptop
10707183,b756dcabcccec230.jpg,0.2325,0.835625,0.047842,0.9596620000000001,Laptop
10707184,b756dcabcccec230.jpg,0.74875,0.999375,0.0,0.532833,Laptop
10707879,b75afd36ca3052a0.jpg,0.47625,0.89,0.336773,0.8630389999999999,Laptop
10708350,b75de5e22ed969fa.jpg,0.0,0.075,0.447592,0.9084040000000001,Laptop
10708351,b75de5e22ed969fa.jpg,0.050625,0.556875,0.432483,0.9990559999999999,Laptop
10708352,b75de5e22ed969fa.jpg,0.06125,0.47375,0.22474,0.74221,Laptop
10708353,b75de5e22ed969fa.jpg,0.358125,0.7125,0.33522199999999996,0.9660059999999999,Laptop
10708354,b75de5e22ed969fa.jpg,0.57,0.83625,0.292729,0.823418,Laptop
10709016,b760ebc5f25788d3.jpg,0.538,0.947,0.637181,0.9460270000000001,Laptop
10715622,b77f21e61b4a70bf.jpg,0.28,0.789375,0.158866,0.86882,Laptop
10716644,b7821f0df9af713d.jpg,0.00875,0.361875,0.218889,0.956667,Laptop
10717197,b784bdaaa678ded2.jpg,0.0,0.9171879999999999,0.0,0.997653,Laptop
10723838,b7a28a41d9e0a1ad.jpg,0.035625,0.411875,0.131667,0.515833,Laptop
10727026,b7afea48d6bcab75.jpg,0.134375,0.7275,0.091667,0.936667,Laptop
10727028,b7afea48d6bcab75.jpg,0.46125,0.603125,0.063333,0.383333,Laptop
10738083,b7e59c0b83d1ce0a.jpg,0.425625,0.65875,0.176083,0.38512199999999996,Laptop
10739317,b7ebf4a468b3bf3e.jpg,0.181875,0.528125,0.560886,0.848709,Laptop
10739320,b7ebf4a468b3bf3e.jpg,0.79,0.999375,0.535978,0.827491,Laptop
10746264,b80b282bd67acd6f.jpg,0.233125,0.676875,0.1775,0.793333,Laptop
10746632,b80cdc62c5cdeb40.jpg,0.185,0.516875,0.590441,0.8772260000000001,Laptop
10748600,b8145ea313dde8c1.jpg,0.104375,0.463125,0.553471,0.85272,Laptop
10748601,b8145ea313dde8c1.jpg,0.6575,0.991875,0.763602,0.9352719999999999,Laptop
10749572,b817e04fe62654ad.jpg,0.0,1.0,0.065625,1.0,Laptop
10753932,b82be44ccc646dd7.jpg,0.145833,0.898333,0.07625,1.0,Laptop
10755983,b8352fac8f2ec57a.jpg,0.3225,0.67,0.628518,0.971857,Laptop
10756725,b839c0304d62cc3e.jpg,0.0,0.44,0.389098,0.9511280000000001,Laptop
10756755,b839e2f6cf0ed6d3.jpg,0.705625,0.973125,0.654751,0.9567260000000001,Laptop
10757559,b83d977bc2f70e81.jpg,0.085156,0.44453100000000006,0.427083,0.694792,Laptop
10759846,b847ffa717f9b19c.jpg,0.744375,0.99625,0.44150900000000004,0.9745280000000001,Laptop
10759849,b847ffa717f9b19c.jpg,0.36,0.5825,0.367925,0.59434,Laptop
10763103,b8551fb1f1cbaeb6.jpg,0.338125,0.51625,0.474167,0.578333,Laptop
10764275,b85b255949488eb1.jpg,0.11375,0.999375,0.3025,0.999167,Laptop
10766281,b861980236e760f6.jpg,0.040763,0.6851689999999999,0.35886799999999996,0.865424,Laptop
10766697,b863950dbde99afc.jpg,0.233125,0.335625,0.402439,0.5759850000000001,Laptop
10769873,b8713bac44fdae81.jpg,0.328125,0.5575,0.7825,0.989167,Laptop
10769876,b8713bac44fdae81.jpg,0.8725,0.999375,0.679167,0.935833,Laptop
10780228,b89c71ee36d6227a.jpg,0.32625,0.991875,0.24438200000000002,0.5627340000000001,Laptop
10784492,b8ad2f73a60d7eac.jpg,0.35375,0.6525,0.645,0.999167,Laptop
10785483,b8b15af7bc2857c6.jpg,0.22375,0.51,0.624765,0.939024,Laptop
10792224,b8d252b9cc8b6543.jpg,0.05875,0.530625,0.6241800000000001,0.9578260000000001,Laptop
10792431,b8d3d59822ee7b60.jpg,0.765,0.983333,0.68125,0.95625,Laptop
10792433,b8d3d59822ee7b60.jpg,0.956667,0.999167,0.6875,0.85,Laptop
10792703,b8d50271f379bcb5.jpg,0.085,0.88,0.0,1.0,Laptop
10795152,b8df8832893a764e.jpg,0.28375,0.4225,0.929742,0.9992190000000001,Laptop
10795153,b8df8832893a764e.jpg,0.364375,0.99125,0.579235,0.998439,Laptop
10801325,b8fa59ab851a62b1.jpg,0.0,0.999375,0.0,0.999059,Laptop
10801326,b8fa59ab851a62b1.jpg,0.6825,0.925,0.0,0.301035,Laptop
10801957,b8fc935ddf10d5e9.jpg,0.030957,0.5825520000000001,0.46875,0.764375,Laptop
10802367,b8feaf31f8340a49.jpg,0.079375,0.9475,0.060264,1.0,Laptop
10805964,b9108482ab89e640.jpg,0.25816999999999996,0.9673200000000001,0.482026,0.9950979999999999,Laptop
10810722,b9276cedbc8fc48e.jpg,0.417188,0.9984379999999999,0.22708299999999998,0.94375,Laptop
10819610,b952af3116acc06d.jpg,0.231875,0.5125,0.07533,0.30226,Laptop
10819966,b953cba24b9faece.jpg,0.044375,0.369375,0.459078,0.991533,Laptop
10828979,b97b0cb511a256c5.jpg,0.291875,0.5475,0.325833,0.703333,Laptop
10828980,b97b0cb511a256c5.jpg,0.356875,0.42625,0.0125,0.09,Laptop
10831399,b986c505cfc2e6e7.jpg,0.071875,0.8351559999999999,0.19226300000000002,0.956624,Laptop
10834458,b995fd81107bc80e.jpg,0.0,0.9825,0.014286000000000002,1.0,Laptop
10834532,b996edb98da89e65.jpg,0.335835,0.693558,0.566604,0.9896809999999999,Laptop
10836200,b99e67dfc0714689.jpg,0.0,0.276875,0.418333,0.631667,Laptop
10836201,b99e67dfc0714689.jpg,0.7225,0.968125,0.4575,0.660833,Laptop
10837321,b9a2d44cb43ecd0a.jpg,0.04625,0.58875,0.414315,0.952512,Laptop
10842400,b9ba7a0236f674da.jpg,0.183125,0.508125,0.456848,0.803002,Laptop
10847637,b9d1f0ba3b1e86ba.jpg,0.3825,0.815625,0.273333,0.965556,Laptop
10847639,b9d1f0ba3b1e86ba.jpg,0.6225,0.905625,0.213333,0.461111,Laptop
10850139,b9daa3ad726d1f23.jpg,0.249375,0.46875,0.739482,0.93932,Laptop
10856764,b9f7ad5e2af1cc66.jpg,0.0,0.795,0.0,0.999167,Laptop
10856765,b9f7ad5e2af1cc66.jpg,0.648125,0.999375,0.009167,0.7275,Laptop
10858562,b9fec7a2fd31c850.jpg,0.803125,0.995625,0.590824,0.868914,Laptop
10858567,b9fec7a2fd31c850.jpg,0.170625,0.474375,0.5983149999999999,0.8342700000000001,Laptop
10858568,b9fec7a2fd31c850.jpg,0.639375,0.8,0.6189140000000001,0.929775,Laptop
10859440,ba026176c3ad7601.jpg,0.0425,0.96625,0.0525,1.0,Laptop
10860740,ba0793eacf5cd309.jpg,0.046875,0.9875,0.0046890000000000005,0.915592,Laptop
10864516,ba1599c4a63a45fc.jpg,0.23381999999999997,0.989562,0.421875,0.83375,Laptop
10864517,ba1599c4a63a45fc.jpg,0.45615900000000004,0.9446760000000001,0.426875,0.621875,Laptop
10864518,ba1599c4a63a45fc.jpg,0.559499,0.816284,0.3975,0.52875,Laptop
10864550,ba15c1a73e7aba8f.jpg,0.11875,0.710625,0.24173699999999998,0.590179,Laptop
10864551,ba15c1a73e7aba8f.jpg,0.144375,0.3175,0.47025500000000003,0.791313,Laptop
10864552,ba15c1a73e7aba8f.jpg,0.238125,0.440625,0.5514640000000001,0.957507,Laptop
10864553,ba15c1a73e7aba8f.jpg,0.3725,0.591875,0.43814899999999996,0.759207,Laptop
10864554,ba15c1a73e7aba8f.jpg,0.510625,0.606875,0.359773,0.5864020000000001,Laptop
10864555,ba15c1a73e7aba8f.jpg,0.835,0.88125,0.12370199999999999,0.182247,Laptop
10864556,ba15c1a73e7aba8f.jpg,0.84125,0.905625,0.14542,0.23229499999999997,Laptop
10864557,ba15c1a73e7aba8f.jpg,0.88,0.920625,0.116147,0.149197,Laptop
10864558,ba15c1a73e7aba8f.jpg,0.975625,0.99875,0.160529,0.230406,Laptop
10866564,ba1f4ebe6844f4ec.jpg,0.208125,0.54625,0.6808310000000001,0.997167,Laptop
10867391,ba23bddf12b82aed.jpg,0.38125,0.764063,0.108333,0.641667,Laptop
10867392,ba23bddf12b82aed.jpg,0.753125,0.9984379999999999,0.352083,0.997917,Laptop
10871965,ba35e78a0ebfb407.jpg,0.56625,0.814375,0.510319,0.760788,Laptop
10872066,ba366f10de51eec2.jpg,0.67625,0.7875,0.470919,0.730769,Laptop
10872067,ba366f10de51eec2.jpg,0.83,0.999375,0.624765,0.9990620000000001,Laptop
10874650,ba41d87481d7f630.jpg,0.0,0.968333,0.007418000000000001,0.997033,Laptop
10876594,ba4ac8a8884ae6ad.jpg,0.0,0.23,0.440625,0.974375,Laptop
10876595,ba4ac8a8884ae6ad.jpg,0.349167,0.394167,0.431875,0.48,Laptop
10876596,ba4ac8a8884ae6ad.jpg,0.554167,0.604167,0.4575,0.495,Laptop
10876597,ba4ac8a8884ae6ad.jpg,0.579167,0.633333,0.394375,0.416875,Laptop
10876598,ba4ac8a8884ae6ad.jpg,0.6225,0.695,0.394375,0.418125,Laptop
10876599,ba4ac8a8884ae6ad.jpg,0.818333,0.95,0.511875,0.585625,Laptop
10876600,ba4ac8a8884ae6ad.jpg,0.850833,0.999167,0.523125,0.998125,Laptop
10876615,ba4acc3d51728689.jpg,0.386875,0.59375,0.48556400000000005,0.7270340000000001,Laptop
10877624,ba4e62c7bc6e1c3c.jpg,0.099437,0.8677299999999999,0.366875,0.8825,Laptop
10878597,ba529c038369def8.jpg,0.0625,0.971875,0.037647,0.9905879999999999,Laptop
10881236,ba5f519ed981cbe8.jpg,0.584428,0.876173,0.369375,0.526875,Laptop
10890674,ba8833d0f846b364.jpg,0.0825,0.343333,0.51875,0.693125,Laptop
10893105,ba93b6caab884061.jpg,0.01875,0.596875,0.43333299999999997,0.95,Laptop
10893107,ba93b6caab884061.jpg,0.00625,0.3,0.13125,0.314583,Laptop
10893108,ba93b6caab884061.jpg,0.2875,0.48125,0.058333,0.177083,Laptop
10893109,ba93b6caab884061.jpg,0.4375,0.665625,0.25416700000000003,0.377083,Laptop
10893110,ba93b6caab884061.jpg,0.465625,0.753125,0.08958300000000001,0.23125,Laptop
10894679,ba9b08207efbb48c.jpg,0.14214300000000002,0.416429,0.716274,0.942184,Laptop
10894680,ba9b08207efbb48c.jpg,0.453571,0.8414290000000001,0.72591,0.9989290000000001,Laptop
10897743,baa84f80732108b0.jpg,0.329375,0.731875,0.473884,0.921178,Laptop
10898451,baabf1f16d4f206e.jpg,0.06,0.56625,0.194915,0.9133709999999999,Laptop
10899579,bab0bd2c0107f305.jpg,0.40375,0.7925,0.68985,0.991541,Laptop
10911569,bae3e435c7962cc4.jpg,0.47578100000000006,0.884375,0.033333,0.477083,Laptop
10914758,baf22cdada13792d.jpg,0.04,0.851667,0.07377,0.6855439999999999,Laptop
10915566,baf652f4d5f0dd33.jpg,0.0225,0.910625,0.07410900000000001,0.634146,Laptop
10920964,bb0f6b8ea28a0c26.jpg,0.493125,0.7925,0.559167,0.961667,Laptop
10921029,bb0f9476b8439841.jpg,0.115625,0.82375,0.0125,0.916667,Laptop
10924832,bb21df8ee814f34e.jpg,0.16406199999999999,0.721875,0.559449,0.9048809999999999,Laptop
10924833,bb21df8ee814f34e.jpg,0.2875,0.604688,0.20025,0.604506,Laptop
10932970,bb47ac5c832d958b.jpg,0.0,0.9825,0.025735,0.9742649999999999,Laptop
10937260,bb5edeba4f767f10.jpg,0.304375,0.671875,0.335279,0.7764800000000001,Laptop
10940467,bb6ff3d2cf6df532.jpg,0.889375,0.999375,0.427767,0.733584,Laptop
10943399,bb7e6a863a6e9c0b.jpg,0.0,0.95,0.0,1.0,Laptop
10945644,bb88396798691c1d.jpg,0.0,0.14875,0.689558,0.901223,Laptop
10945645,bb88396798691c1d.jpg,0.0925,0.42,0.702728,0.999059,Laptop
10945646,bb88396798691c1d.jpg,0.4125,0.541875,0.49294499999999997,0.6801510000000001,Laptop
10947879,bb924e2bbbbc59d4.jpg,0.591875,0.946875,0.408411,0.914019,Laptop
10948880,bb96f5174622fa77.jpg,0.593333,0.991667,0.48375,0.715,Laptop
10953167,bba9be6b5976fb79.jpg,0.5725,0.714375,0.11916700000000001,0.3,Laptop
10960515,bbca3e753199d12a.jpg,0.0,1.0,0.080065,1.0,Laptop
10964634,bbdd0033096a6d69.jpg,0.45534399999999997,1.0,0.433594,0.875,Laptop
10973047,bc019e9c1c534f78.jpg,0.40625,0.7,0.614167,0.941667,Laptop
10975030,bc0a6fe8eaa39c16.jpg,0.079375,0.388125,0.49579799999999996,0.769374,Laptop
10979282,bc1d9d05fdb28da6.jpg,0.0,0.998325,0.0,0.99875,Laptop
10979797,bc2096d42f30ffa3.jpg,0.29,0.5375,0.653846,0.8170729999999999,Laptop
10984303,bc35da180771a943.jpg,0.0,0.053125,0.61236,0.769663,Laptop
10984304,bc35da180771a943.jpg,0.011875,0.2925,0.831461,0.999064,Laptop
10984305,bc35da180771a943.jpg,0.39125,0.45125,0.514045,0.567416,Laptop
10984306,bc35da180771a943.jpg,0.666875,0.685,0.49812700000000004,0.523408,Laptop
10985086,bc3873e0c9ada07c.jpg,0.036875,0.24,0.7225,0.855833,Laptop
10985916,bc3c2dce3d2db6f0.jpg,0.763125,1.0,0.244167,0.851667,Laptop
10986914,bc40639b6775edb0.jpg,0.399167,0.898333,0.535625,0.85375,Laptop
10988704,bc4a6fc4b8b93267.jpg,0.041667,0.45,0.215,0.441875,Laptop
10990170,bc51300d79d826a4.jpg,0.078125,0.8625,0.0,0.999167,Laptop
10990671,bc535ec72ef110af.jpg,0.063333,0.240833,0.44375,0.63125,Laptop
10990674,bc535ec72ef110af.jpg,0.684167,0.848333,0.4425,0.5975,Laptop
10996221,bc6a9ffc142bfd12.jpg,0.135,0.34,0.757161,0.895392,Laptop
10996222,bc6a9ffc142bfd12.jpg,0.51,0.651667,0.744707,0.816936,Laptop
10996223,bc6a9ffc142bfd12.jpg,0.696667,0.9,0.7135739999999999,0.843088,Laptop
10997809,bc725324edd5237f.jpg,0.45125,0.6825,0.406667,0.720833,Laptop
10999204,bc792be52c96dc65.jpg,0.583125,0.745625,0.273921,0.586304,Laptop
10999207,bc792be52c96dc65.jpg,0.7075,0.76625,0.365854,0.45778599999999997,Laptop
10999464,bc7a81188733d67e.jpg,0.154375,0.496875,0.373146,0.651054,Laptop
10999465,bc7a81188733d67e.jpg,0.43375,0.753125,0.572209,0.8641690000000001,Laptop
10999466,bc7a81188733d67e.jpg,0.704375,0.99625,0.398907,0.593287,Laptop
11001647,bc838589b637b601.jpg,0.33375,0.75125,0.272803,0.695397,Laptop
11003983,bc8cbebb3ef97905.jpg,0.512,0.689,0.501333,0.697333,Laptop
11006889,bc993954af67a973.jpg,0.684375,0.998958,0.5236109999999999,0.8875,Laptop
11006890,bc993954af67a973.jpg,0.0,0.44375,0.618056,0.998611,Laptop
11006891,bc993954af67a973.jpg,0.49375,0.998958,0.7722220000000001,0.998611,Laptop
11008224,bc9ed7fa22b3cab5.jpg,0.014062,0.9640629999999999,0.0,1.0,Laptop
11009237,bca39daa752298b8.jpg,0.35625,0.682813,0.403125,0.739062,Laptop
11009778,bca58d9c04a7fcb1.jpg,0.164706,0.887059,0.54375,0.86875,Laptop
11013428,bcb3b9d25e932967.jpg,0.12375,0.36,0.640713,0.8208260000000001,Laptop
11013429,bcb3b9d25e932967.jpg,0.336875,0.415,0.517824,0.673546,Laptop
11016654,bcc1697a9f88bf9f.jpg,0.069375,0.47125,0.581667,1.0,Laptop
11019039,bccb73b33b78c0e7.jpg,0.22168000000000002,1.0,0.6206,1.0,Laptop
11027791,bcf3834af49e2507.jpg,0.341463,0.8012199999999999,0.40767800000000004,0.826325,Laptop
11028308,bcf587e59ca8ecf8.jpg,0.050781,0.9902340000000001,0.0,1.0,Laptop
11028568,bcf663680ef9a12e.jpg,0.086667,0.956667,0.068125,0.913125,Laptop
11045460,bd40c8a92ea23681.jpg,0.388667,0.682667,0.6086520000000001,0.889336,Laptop
11052904,bd5fd6a4285078d7.jpg,0.673125,1.0,0.29084,0.666667,Laptop
11058211,bd76e31815f8abcc.jpg,0.7,0.99875,0.5310729999999999,0.690207,Laptop
11060364,bd7f55bf79564a84.jpg,0.199375,0.800625,0.24296399999999999,1.0,Laptop
11061197,bd83bfcf7baa098c.jpg,0.3325,0.72375,0.592871,0.893058,Laptop
11061199,bd83bfcf7baa098c.jpg,0.31125,0.553125,0.19230799999999998,0.365854,Laptop
11061200,bd83bfcf7baa098c.jpg,0.3175,0.553125,0.454034,0.611632,Laptop
11061201,bd83bfcf7baa098c.jpg,0.4125,0.6175,0.267355,0.5093810000000001,Laptop
11063816,bd8ea5af1d7c16a9.jpg,0.0,0.587838,0.0017239999999999998,0.5,Laptop
11070711,bdadbb2fbe8e690d.jpg,0.064375,0.296875,0.358333,0.546667,Laptop
11071845,bdb096f432f6f4b8.jpg,0.053125,0.85,0.044444,1.0,Laptop
11071848,bdb09c0bf4767f5d.jpg,0.068125,0.41875,0.537175,0.996283,Laptop
11071849,bdb09c0bf4767f5d.jpg,0.43875,0.60125,0.515799,0.763941,Laptop
11073389,bdb80e891fa3ba83.jpg,0.09375,0.65,0.385417,0.997917,Laptop
11074652,bdbd2e00578d4556.jpg,0.0,0.809375,0.0,0.9984379999999999,Laptop
11079003,bdd0c18ed494c715.jpg,0.105625,0.418125,0.48405299999999996,0.797373,Laptop
11079673,bdd3d9aeb79d0a60.jpg,0.00375,0.484375,0.4,0.991667,Laptop
11079689,bdd3d9aeb79d0a60.jpg,0.694375,0.999375,0.436667,0.701667,Laptop
11081281,bddc01790fe55301.jpg,0.358125,0.999375,0.0025,0.684167,Laptop
11085417,bded9c4c1cee0ab3.jpg,0.213125,0.47625,0.571429,0.906832,Laptop
11085420,bded9c4c1cee0ab3.jpg,0.63375,0.798125,0.173913,0.45838500000000004,Laptop
11100977,be2f12f410bbff21.jpg,0.0,0.40625,0.220921,0.878661,Laptop
11117082,be7ad50da61d471d.jpg,0.83625,0.92375,0.47842399999999996,0.567542,Laptop
11120351,be895468df5c4c3e.jpg,0.0,0.375625,0.0,0.727187,Laptop
11120352,be895468df5c4c3e.jpg,0.105625,0.81,0.0,0.999059,Laptop
11122140,be9095a5adfc379a.jpg,0.28125,0.74875,0.745779,0.993433,Laptop
11124170,be982da907ba7f1a.jpg,0.0,0.823125,0.039514,1.0,Laptop
11129117,beafab65c2babcf5.jpg,0.001875,0.54,0.4606,0.9990620000000001,Laptop
11129118,beafab65c2babcf5.jpg,0.243125,0.3175,0.7148220000000001,0.833959,Laptop
11130974,beb7bc3888c9f84f.jpg,0.063125,0.77875,0.098333,0.785,Laptop
11132225,bebe4a55b84fa5d4.jpg,0.273125,0.425625,0.40169299999999997,0.562559,Laptop
11138081,bed78dbf6498ee32.jpg,0.4175,0.75125,0.56379,0.909006,Laptop
11139482,bedcbca6fe8ac809.jpg,0.283761,0.705128,0.287234,1.0,Laptop
11141003,bee30003b6fc4bca.jpg,0.447,0.931,0.5,0.990964,Laptop
11143403,beed9557550278a3.jpg,0.0,0.946875,0.003333,1.0,Laptop
11144786,bef3643c9df48370.jpg,0.063125,0.228125,0.624765,0.8170729999999999,Laptop
11144787,bef3643c9df48370.jpg,0.22875,0.251875,0.713884,0.7420260000000001,Laptop
11144788,bef3643c9df48370.jpg,0.625625,0.740625,0.561914,0.7232649999999999,Laptop
11144789,bef3643c9df48370.jpg,0.631875,0.875625,0.611632,0.913696,Laptop
11144790,bef3643c9df48370.jpg,0.74625,0.80625,0.516886,0.586304,Laptop
11144791,bef3643c9df48370.jpg,0.81625,0.86875,0.511257,0.569418,Laptop
11146127,bef95f1312ed514c.jpg,0.52375,0.905,0.584167,0.943333,Laptop
11146130,bef95f1312ed514c.jpg,0.06,0.186875,0.075,0.235,Laptop
11148819,bf05efea22b3d6c1.jpg,0.14,0.383125,0.274602,0.765698,Laptop
11153167,bf1d0582ba5e7424.jpg,0.124375,0.3575,0.36093800000000004,0.553906,Laptop
11153168,bf1d0582ba5e7424.jpg,0.1775,0.26,0.426562,0.48515600000000003,Laptop
11153169,bf1d0582ba5e7424.jpg,0.38,0.5575,0.379687,0.530469,Laptop
11153170,bf1d0582ba5e7424.jpg,0.495625,0.51875,0.384375,0.49453100000000005,Laptop
11153171,bf1d0582ba5e7424.jpg,0.57375,0.744375,0.379687,0.5117189999999999,Laptop
11153172,bf1d0582ba5e7424.jpg,0.855,0.908125,0.384375,0.44609399999999994,Laptop
11156718,bf2c28730e98ddef.jpg,0.7675,0.959375,0.7838350000000001,0.9990600000000001,Laptop
11157405,bf2f7d03e339abc6.jpg,0.09125,0.20375,0.336667,0.49833299999999997,Laptop
11158023,bf3212a74754c0b4.jpg,0.033333,0.390833,0.465,0.7075,Laptop
11158129,bf325876a6a7b1a7.jpg,0.089375,0.944375,0.128333,1.0,Laptop
11159010,bf36e7f39ce8bb79.jpg,0.509375,0.710625,0.53,0.798333,Laptop
11159038,bf370fb347bff1a8.jpg,0.306667,0.668333,0.57875,0.944375,Laptop
11159039,bf370fb347bff1a8.jpg,0.559167,0.789167,0.44375,0.6125,Laptop
11159040,bf370fb347bff1a8.jpg,0.668333,0.791667,0.349375,0.45875,Laptop
11163048,bf48dc3c6def1037.jpg,0.519375,0.934375,0.497196,0.979439,Laptop
11173775,bf759ba08dfe275a.jpg,0.3675,0.996875,0.476354,0.999315,Laptop
11181013,bf986231d647ac7d.jpg,0.123125,0.533125,0.44559099999999996,0.934334,Laptop
11184178,bfa4ef515d659242.jpg,0.04085,0.9248370000000001,0.055555999999999994,0.986928,Laptop
